isConverged	Q1	Q20	Q30	Q40	q5	q6	q7	q8	EHFB
True	2e-06	33.679853	4e-06	1.194381	0.0	0.557413	1e-06	0.16674	-1887.911881
True	1e-06	33.427671	3e-06	1.198325	0.0	0.504392	0.0	0.153485	-1887.327489
True	2e-06	33.055878	0.0	1.192375	0.0	0.440282	0.0	0.136164	-1888.689416
True	0.0	33.856392	3e-06	1.232951	0.0	0.525484	0.0	0.163778	-1888.639755
True	2e-06	33.402899	2e-06	1.188137	0.0	0.521462	0.0	0.164744	-1887.798105
True	1e-06	33.553962	2e-06	1.188956	0.0	0.537657	0.0	0.164794	-1887.685161
True	1e-06	33.176148	1e-06	1.186156	0.0	0.477585	0.0	0.149364	-1887.747878
True	2e-06	33.725455	5e-06	1.209051	0.0	0.55434	1e-06	0.166382	-1887.277911
True	0.0	32.695432	2e-06	1.162419	0.0	0.432303	0.0	0.13356	-1887.78287
True	0.0	32.676913	2e-06	1.160067	0.0	0.438854	0.0	0.141894	-1887.194206
True	1e-06	33.729901	2e-06	1.21373	0.0	0.53259	0.0	0.164657	-1888.119748
True	0.0	33.028698	2e-06	1.185645	0.0	0.454097	0.0	0.140999	-1887.945839
True	0.0	33.603024	3e-06	1.207126	0.0	0.534297	0.0	0.168705	-1888.873277
True	0.0	33.730864	4e-06	1.217628	0.0	0.542696	0.0	0.170959	-1888.732061
True	1e-06	33.535712	3e-06	1.198866	0.0	0.552196	0.0	0.176976	-1887.639723
True	0.0	33.233484	3e-06	1.187839	0.0	0.4983	0.0	0.151197	-1887.277276
True	1e-06	33.343083	3e-06	1.176824	0.0	0.546082	0.0	0.170041	-1888.80739
True	1e-06	33.126017	4e-06	1.167425	0.0	0.512038	0.0	0.15501	-1887.979547
True	1e-06	33.491934	2e-06	1.198245	0.0	0.507463	0.0	0.152022	-1888.202156
True	0.0	32.890425	2e-06	1.18277	0.0	0.430229	0.0	0.134635	-1887.607609
True	2e-06	33.776365	2e-06	1.205168	0.0	0.538951	0.0	0.165457	-1888.132422
True	1e-06	33.124992	1e-06	1.196797	0.0	0.434388	0.0	0.138269	-1887.732225
True	3e-06	33.904513	2e-06	1.222896	0.0	0.527245	1e-06	0.159039	-1888.508505
True	0.0	33.784642	0.0	1.197013	0.0	0.552843	0.0	0.172377	-1888.220477
True	2e-06	33.76935	1e-06	1.210769	0.0	0.534387	0.0	0.167534	-1887.810488
True	0.0	33.638904	2e-06	1.206119	0.0	0.526509	0.0	0.171937	-1887.958601
True	1e-06	33.605815	0.0	1.172086	0.0	0.575418	0.0	0.178099	-1888.08418
True	0.0	33.466694	0.0	1.18298	0.0	0.543381	0.0	0.167695	-1888.242673
True	0.0	32.969827	2e-06	1.153741	0.0	0.504948	0.0	0.155878	-1887.32444
True	1e-06	33.222456	2e-06	1.168623	0.0	0.525659	0.0	0.166742	-1887.923492
True	1e-06	32.215885	2e-06	1.139766	0.0	0.406168	0.0	0.135944	-1889.035432
True	3e-06	33.804606	1e-06	1.186517	0.0	0.601875	1e-06	0.186403	-1888.233488
True	0.0	33.043205	5e-06	1.16668	0.0	0.517917	0.0	0.160332	-1888.345623
True	0.0	32.785944	4e-06	1.158622	0.0	0.472646	0.0	0.150808	-1888.453158
True	1e-06	33.054495	2e-06	1.18723	0.0	0.46552	0.0	0.148729	-1888.347987
True	3e-06	33.330638	2e-06	1.20464	0.0	0.474395	0.0	0.14827	-1888.382787
True	1e-06	32.950636	3e-06	1.191181	0.0	0.444543	0.0	0.143991	-1887.550273
True	0.0	33.55697	5e-06	1.206568	0.0	0.546072	0.0	0.171551	-1887.360793
True	0.0	33.676196	3e-06	1.211183	0.0	0.541251	0.0	0.171229	-1888.886363
True	1e-06	33.160869	5e-06	1.194345	0.0	0.471671	0.0	0.149628	-1888.381056
True	1e-06	33.27697	4e-06	1.196544	0.0	0.4906	0.0	0.159895	-1888.899583
True	1e-06	32.331224	2e-06	1.153053	0.0	0.388382	0.0	0.136843	-1888.809937
True	4e-06	33.346411	1e-06	1.198754	0.0	0.488763	1e-06	0.157944	-1888.380022
True	2e-06	33.711053	1e-06	1.22603	0.0	0.504684	1e-06	0.165244	-1888.549276
True	1e-06	33.329276	0.0	1.200146	0.0	0.482602	0.0	0.163551	-1887.386667
True	2e-06	33.365751	3e-06	1.213102	0.0	0.471174	1e-06	0.15878	-1888.093385
True	1e-06	33.618949	3e-06	1.222331	0.0	0.496861	0.0	0.168821	-1889.226482
True	0.0	33.171326	3e-06	1.221915	0.0	0.414587	0.0	0.144264	-1887.139589
True	1e-06	33.582258	3e-06	1.231066	0.0	0.469522	0.0	0.160173	-1887.952643
True	1e-06	33.392209	1e-06	1.218523	0.0	0.477196	0.0	0.162723	-1887.891816
True	1e-06	33.407647	0.0	1.208872	0.0	0.491005	0.0	0.165805	-1888.580889
True	0.0	32.856782	0.0	1.199461	0.0	0.411219	1e-06	0.143149	-1889.056788
True	2e-06	32.631404	1e-06	1.183535	0.0	0.392768	0.0	0.136234	-1888.522663
True	1e-06	32.403038	1e-06	1.165578	0.0	0.387159	0.0	0.137188	-1888.492574
True	3e-06	33.31816	1e-06	1.200784	0.0	0.492745	1e-06	0.168749	-1888.337396
True	1e-06	33.134161	2e-06	1.202899	0.0	0.455926	0.0	0.161754	-1888.242573
True	2e-06	32.17473	2e-06	1.150522	0.0	0.371282	0.0	0.135844	-1889.52315
True	1e-06	33.41606	2e-06	1.207075	0.0	0.509114	0.0	0.171548	-1888.219569
True	0.0	32.474801	2e-06	1.167461	0.0	0.397741	0.0	0.140269	-1888.831732
True	2e-06	33.497294	2e-06	1.212941	0.0	0.509643	0.0	0.168917	-1888.000307
True	3e-06	32.837334	3e-06	1.204006	0.0	0.40812	0.0	0.140915	-1888.683536
True	0.0	32.801622	1e-06	1.198173	0.0	0.401975	0.0	0.143104	-1888.752683
True	2e-06	33.881996	3e-06	1.251156	0.0	0.501905	1e-06	0.170545	-1889.21023
True	0.0	33.422455	2e-06	1.239206	0.0	0.444672	0.0	0.159099	-1888.595445
True	2e-06	32.877299	1e-06	1.22121	0.0	0.369627	0.0	0.131012	-1888.890687
True	2e-06	32.191974	0.0	1.177451	0.0	0.330053	0.0	0.126183	-1889.226162
True	4e-06	33.686291	0.0	1.263061	0.0	0.43942	1e-06	0.147195	-1888.829151
True	3e-06	32.598564	1e-06	1.219745	0.0	0.322478	0.0	0.121239	-1888.460525
True	2e-06	33.229254	2e-06	1.229805	0.0	0.420579	0.0	0.149435	-1888.576418
True	2e-06	33.590355	4e-06	1.269128	0.0	0.42185	1e-06	0.148873	-1888.714214
True	1e-06	33.793556	1e-05	1.257212	0.0	0.468117	1e-06	0.1635	-1888.016832
True	0.0	32.993193	5e-06	1.2573	1e-06	0.328382	0.0	0.123692	-1888.135529
True	3e-06	33.751035	9e-06	1.309951	1e-06	0.390276	1e-06	0.146352	-1888.255537
True	2e-06	33.397863	3e-06	1.277728	0.0	0.364603	0.0	0.133406	-1887.796772
True	0.0	33.418049	4e-06	1.263677	0.0	0.404783	0.0	0.147217	-1888.233593
True	2e-06	33.695871	3e-06	1.258916	0.0	0.432581	1e-06	0.145759	-1888.710554
True	2e-06	33.581086	2e-06	1.245396	0.0	0.434429	0.0	0.142302	-1888.620593
True	1e-06	33.703895	2e-06	1.258243	0.0	0.444299	0.0	0.149639	-1888.748009
True	2e-06	34.037707	1e-05	1.270597	0.0	0.47041	1e-06	0.158154	-1888.48091
True	1e-06	32.973107	5e-06	1.213138	0.0	0.407205	0.0	0.146772	-1886.628627
True	1e-06	33.808897	5e-06	1.270077	0.0	0.424657	0.0	0.13906	-1888.33615
True	2e-06	33.857905	6e-06	1.276822	0.0	0.435416	1e-06	0.152998	-1888.833457
True	1e-06	34.169792	8e-06	1.290505	0.0	0.464625	1e-06	0.158303	-1888.674431
True	0.0	33.754808	4e-06	1.250939	0.0	0.463413	0.0	0.158118	-1887.468407
True	4e-06	33.577424	0.0	1.234931	0.0	0.458532	1e-06	0.152686	-1887.789456
True	1e-06	33.88533	2e-06	1.258581	0.0	0.474628	0.0	0.161833	-1888.405445
True	0.0	33.712987	1e-06	1.244647	0.0	0.469245	0.0	0.155079	-1889.586475
True	6e-06	33.784878	4e-06	1.237498	0.0	0.496967	1e-06	0.165928	-1888.104359
True	2e-06	33.594376	4e-06	1.252685	0.0	0.433716	1e-06	0.148806	-1888.54901
True	2e-06	33.39581	1e-06	1.257212	0.0	0.397093	0.0	0.139108	-1888.185895
True	1e-06	33.927556	5e-06	1.279781	0.0	0.441742	0.0	0.14432	-1889.130599
True	2e-06	33.319966	3e-06	1.235258	0.0	0.414073	0.0	0.13833	-1888.628119
True	4e-06	34.025214	6e-06	1.286036	0.0	0.445703	1e-06	0.143733	-1888.384519
True	4e-06	33.148118	0.0	1.237685	0.0	0.378675	1e-06	0.12741	-1888.369208
True	2e-06	33.604321	5e-06	1.265357	0.0	0.422771	0.0	0.146968	-1888.712605
True	1e-06	33.775675	3e-06	1.258604	0.0	0.451291	0.0	0.153717	-1888.101847
True	4e-06	33.612746	1e-06	1.257695	0.0	0.428444	1e-06	0.139913	-1888.09626
True	2e-06	33.918267	1e-06	1.265643	0.0	0.467788	0.0	0.159134	-1888.306678
True	4e-06	33.009291	0.0	1.216669	0.0	0.389539	1e-06	0.13446	-1888.334969
True	2e-06	33.469562	1e-06	1.237668	0.0	0.438849	0.0	0.147811	-1888.522867
True	2e-06	32.964911	1e-06	1.22379	0.0	0.383822	0.0	0.132824	-1888.267738
True	3e-06	33.526593	1e-06	1.235589	0.0	0.450801	1e-06	0.155808	-1888.322176
True	3e-06	33.26859	0.0	1.221739	0.0	0.437874	1e-06	0.149914	-1888.827776
True	2e-06	33.709914	3e-06	1.228186	0.0	0.493666	0.0	0.161532	-1888.075376
True	2e-06	32.655338	2e-06	1.194023	0.0	0.382774	0.0	0.136537	-1888.721731
True	2e-06	33.303863	0.0	1.229395	0.0	0.429058	0.0	0.148523	-1888.724537
True	1e-06	33.107696	1e-06	1.219857	0.0	0.414036	0.0	0.143698	-1887.115433
True	3e-06	33.334947	1e-06	1.235355	0.0	0.428623	1e-06	0.149896	-1888.635354
True	1e-06	33.199961	0.0	1.223084	0.0	0.402803	0.0	0.139845	-1888.337507
True	0.0	33.799601	1e-06	1.254179	0.0	0.473317	0.0	0.159749	-1888.274572
True	1e-06	32.582175	1e-06	1.199686	0.0	0.349004	0.0	0.128768	-1888.15722
True	4e-06	33.246131	2e-06	1.249396	0.0	0.388239	1e-06	0.140596	-1888.014975
True	2e-06	33.701883	2e-06	1.261494	0.0	0.446456	0.0	0.159333	-1888.720806
True	1e-06	33.893082	4e-06	1.29465	0.0	0.418408	0.0	0.148632	-1888.818248
True	0.0	33.590907	3e-06	1.257179	0.0	0.430776	0.0	0.15453	-1888.246325
True	2e-06	32.575473	1e-06	1.220843	0.0	0.320025	0.0	0.123354	-1888.338913
True	1e-06	33.935165	2e-06	1.278325	0.0	0.454095	0.0	0.160258	-1889.606404
