 rho0                  EoA                   K                     a                     L                     Ms_inv                Crdr0                 Crdr1                 Vn                    Vp                    CrdJ0                 CrdJ1                
 [1/fm^3]              [MeV]                 [MeV]                 [MeV]                 [MeV]                 []                    []                    []                    []                    []                    []                    []                   
 1.57036960000000e-01 -1.57346520000000e+01  2.25585770000000e+02  2.85313600000000e+01  4.51003140000000e+01  8.05416120000000e-01 -3.54672440000000e+01 -1.68450520000000e+02 -1.54773590000000e+02 -1.82003730000000e+02 -6.93414920000000e+01 -4.54803990000000e+01 
 1.57782800000000e-01 -1.57579930000000e+01  2.28603840000000e+02  2.83180640000000e+01  2.87752350000000e+01  7.87261710000000e-01 -3.44073390000000e+01 -1.09561270000000e+02 -1.53073210000000e+02 -1.81189270000000e+02 -6.69379660000000e+01 -6.69749260000000e+01 
 1.58158990000000e-01 -1.57930610000000e+01  2.26074940000000e+02  2.88940330000000e+01  2.39274460000000e+01  7.95591500000000e-01 -3.61843340000000e+01 -6.65941700000000e+01 -1.54503710000000e+02 -1.82683140000000e+02 -6.78024170000000e+01 -4.61777530000000e+01 
 1.58174400000000e-01 -1.57622070000000e+01  2.23361220000000e+02  2.80951630000000e+01  1.63581450000000e+01  8.11478030000000e-01 -3.70860020000000e+01 -5.69237930000000e+01 -1.57766310000000e+02 -1.89351100000000e+02 -7.09722440000000e+01 -1.50815260000000e+01 
 1.58119320000000e-01 -1.57766300000000e+01  2.23786840000000e+02  2.81580050000000e+01  1.52487630000000e+01  8.08033030000000e-01 -3.72669820000000e+01 -6.70586870000000e+01 -1.57418620000000e+02 -1.87895750000000e+02 -7.06873700000000e+01 -4.10683170000000e+01 
 1.58548660000000e-01 -1.57810890000000e+01  2.26227530000000e+02  2.78728080000000e+01  2.89594060000000e+01  8.28718160000000e-01 -3.73257490000000e+01 -1.13825770000000e+02 -1.59441530000000e+02 -1.86880860000000e+02 -6.93196740000000e+01 -1.86157000000000e+01 
 1.58706350000000e-01 -1.57559590000000e+01  2.17748860000000e+02  2.75660380000000e+01  1.79462740000000e+01  8.19834380000000e-01 -3.80382290000000e+01 -1.35074500000000e+02 -1.59214090000000e+02 -1.89723150000000e+02 -7.36553960000000e+01 -5.87234260000000e+01 
 1.59219730000000e-01 -1.57588380000000e+01  2.13796160000000e+02  2.77584630000000e+01  2.13096580000000e+01  8.25476750000000e-01 -3.77890020000000e+01 -1.29456590000000e+02 -1.64121000000000e+02 -1.85754100000000e+02 -6.90637990000000e+01 -6.92845610000000e+01 
 1.58454750000000e-01 -1.57598600000000e+01  2.21367430000000e+02  2.80196060000000e+01  3.00535890000000e+01  8.48436560000000e-01 -3.78496060000000e+01 -1.40471090000000e+02 -1.63048900000000e+02 -1.88922340000000e+02 -6.89422220000000e+01 -6.32748960000000e+01 
 1.57988560000000e-01 -1.57572620000000e+01  2.24754720000000e+02  2.76287300000000e+01  2.00110920000000e+01  8.18494010000000e-01 -3.68960420000000e+01 -1.02536210000000e+02 -1.57075400000000e+02 -1.88775340000000e+02 -7.20113690000000e+01  1.30391040000000e+00 
 1.57637310000000e-01 -1.57730570000000e+01  2.23531310000000e+02  2.86518010000000e+01  2.34487270000000e+01  7.91859390000000e-01 -3.71774280000000e+01 -1.20827200000000e+02 -1.55967180000000e+02 -1.82622340000000e+02 -7.43816670000000e+01 -8.79646710000000e+01 
 1.57629080000000e-01 -1.57762520000000e+01  2.27023410000000e+02  2.80947220000000e+01  2.32575010000000e+01  7.99518100000000e-01 -3.58166970000000e+01 -1.15108910000000e+02 -1.55046240000000e+02 -1.86523050000000e+02 -6.71219540000000e+01 -7.55197390000000e+01 
 1.57583800000000e-01 -1.57633040000000e+01  2.23878230000000e+02  2.83250450000000e+01  2.51146840000000e+01  8.00800020000000e-01 -3.57456240000000e+01 -1.10194080000000e+02 -1.53705270000000e+02 -1.85344780000000e+02 -6.83268130000000e+01 -3.78211620000000e+01 
 1.57597890000000e-01 -1.57542160000000e+01  2.30589140000000e+02  2.81492580000000e+01  1.54169660000000e+01  8.08935090000000e-01 -3.48657740000000e+01 -5.14221780000000e+01 -1.55217320000000e+02 -1.83016030000000e+02 -6.53209120000000e+01 -6.76489040000000e+01 
 1.58635750000000e-01 -1.57787750000000e+01  2.21022480000000e+02  2.85540880000000e+01  2.56565160000000e+01  7.73444500000000e-01 -3.61067840000000e+01 -1.03318040000000e+02 -1.50303250000000e+02 -1.82748770000000e+02 -7.03740590000000e+01 -7.39159430000000e+01 
 1.58373350000000e-01 -1.57730340000000e+01  2.17328740000000e+02  2.85309850000000e+01  2.42663340000000e+01  8.00581570000000e-01 -3.76739530000000e+01 -1.01896120000000e+02 -1.54930190000000e+02 -1.81487150000000e+02 -7.12936620000000e+01 -5.66609280000000e+01 
